ProblemType:	SP-CARP
NumberNodes:	7983
NumberEdges:	8882
DepotNodeNumber:	458
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	2	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1
7484	14351	7598	7599	53	476	4	0	0
7485	14352	5900	7600	50	476	4	0	0
7486	14355	6778	7601	375	0	0	612	3
7487	14356	7601	7602	99	0	0	116	1
7488	14357	7603	6183	522	0	0	0	0
7489	14358	6184	5503	150	0	0	0	0
7490	14359	7604	7603	726	0	0	204	1
7491	14360	7603	6186	109	0	0	0	0
7492	14362	7570	7605	227	0	0	612	3
7493	14366	7606	7276	428	0	0	0	0
7494	14367	6182	6184	112	0	0	408	2
7495	14368	7607	7383	182	0	0	0	0
7496	14369	5503	7607	334	0	0	0	0
7497	14370	7607	6268	59	0	0	0	0
7498	14371	7608	7609	65	594	5	0	0
7499	14372	7610	7611	62	476	4	0	0
7500	14373	7612	7613	97	832	7	0	0
7501	14374	7614	7615	90	356	3	0	0
7502	14375	6559	6420	35	0	0	0	0
7503	14376	6420	7616	43	0	0	0	0
7504	14377	7616	5530	6	0	0	0	0
7505	14378	6644	7608	40	118	1	0	0
7506	14379	7608	6795	35	356	3	0	0
7507	14380	6643	7610	40	118	1	0	0
7508	14381	7610	7612	51	118	1	0	0
7509	14382	7612	6640	19	0	0	0	0
7510	14383	6640	7614	58	356	3	0	0
7511	14384	7614	6649	13	0	0	0	0
7512	14385	6649	6557	40	238	2	0	0
7513	14386	6922	6651	389	0	0	0	0
7514	14387	7617	7585	99	1070	9	0	0
7515	14389	7618	7467	62	118	1	0	0
7516	14390	7467	7619	33	476	4	0	0
7517	14391	7620	7621	62	594	5	0	0
7518	14392	7621	7622	33	238	2	0	0
7519	14393	7519	5967	104	0	0	0	0
7520	14395	6301	7623	193	118	1	0	0
7521	14396	7623	7624	56	118	1	0	0
7522	14397	6165	7625	169	1546	13	0	0
7523	14398	7625	7626	137	832	7	0	0
7524	14401	6924	7627	150	0	0	408	2
7525	14402	7627	6176	123	0	0	408	2
7526	14403	7567	7628	21	0	0	0	0
7527	14404	7629	7630	88	0	0	408	2
7528	14406	7631	7632	454	0	0	204	1
7529	14409	7633	6996	380	0	0	612	3
7530	14410	6191	7634	61	0	0	204	1
7531	14411	7522	7634	662	0	0	204	1
7532	14412	7634	7633	16	0	0	0	0
7533	14413	7633	7293	150	0	0	612	3
7534	14415	7295	6870	714	0	0	204	1
7535	14416	6636	7601	447	0	0	0	0
7536	14417	6636	7389	941	0	0	0	0
7537	14418	6299	6285	648	0	0	816	4
7538	14420	6883	7602	26	0	0	0	0
7539	14421	6883	6285	89	0	0	408	2
7540	14422	6821	6628	246	0	0	0	0
7541	14423	6198	7009	907	0	0	408	2
7542	14424	7604	6820	217	0	0	0	0
7543	14425	6820	6628	244	0	0	0	0
7544	14426	7012	7635	21	0	0	0	0
7545	14427	7011	7635	24	0	0	0	0
7546	14428	7635	7636	254	0	0	0	0
7547	14429	7636	7606	395	0	0	816	4
7548	14431	7637	7638	54	0	0	0	0
7549	14432	7638	7639	56	0	0	0	0
7550	14433	7640	7641	164	0	0	0	0
7551	14435	7642	7643	154	0	0	0	0
7552	14436	7643	7644	103	0	0	116	1
7553	14437	7645	7637	141	0	0	0	0
7554	14439	7646	7638	129	0	0	0	0
7555	14446	7648	7649	138	0	0	204	1
7556	14447	7649	7560	83	0	0	0	0
7557	14448	5976	5981	271	0	0	0	0
7558	14449	5981	6009	1189	0	0	0	0
7559	14450	6009	7268	34	0	0	0	0
7560	14451	5943	6049	76	0	0	0	0
7561	14452	7650	7651	94	118	1	0	0
7562	14453	7651	6485	80	238	2	0	0
7563	14454	6485	6487	110	952	8	0	0
7564	14455	7651	7652	64	714	6	0	0
7565	14456	6078	7269	96	952	8	0	0
7566	14457	5939	6053	79	0	0	0	0
7567	14458	6054	5905	82	0	0	0	0
7568	14459	7653	6052	76	118	1	0	0
7569	14460	6052	6051	76	356	3	0	0
7570	14461	6132	7592	33	0	0	0	0
7571	14462	7592	7595	65	118	1	0	0
7572	14463	7595	7598	65	0	0	0	0
7573	14464	7598	5900	65	0	0	0	0
7574	14465	7654	7655	51	476	4	0	0
7575	14466	7656	7657	68	714	6	0	0
7576	14467	6149	7658	77	594	5	0	0
7577	14468	6147	7659	90	476	4	0	0
7578	14469	7660	7661	48	356	3	0	0
7579	14471	6131	7662	130	476	4	0	0
7580	14472	7663	7664	104	832	7	0	0
7581	14473	7665	7432	107	918	7	0	0
7582	14474	6823	7201	97	0	0	0	0
7583	14475	7201	6792	108	0	0	0	0
7584	14476	6792	7202	116	0	0	0	0
7585	14477	7202	7666	51	0	0	0	0
7586	14478	6851	6025	63	0	0	0	0
7587	14479	5744	6618	56	0	0	0	0
7588	14480	6619	5797	53	118	1	0	0
7589	14481	5798	7667	41	118	1	0	0
7590	14482	6358	6811	250	1904	16	0	0
7591	14483	7668	7669	68	714	6	0	0
7592	14484	6574	7435	73	0	0	204	1
7593	14485	7266	6308	80	0	0	0	0
7594	14486	6308	6552	216	0	0	408	2
7595	14487	6552	5970	30	0	0	204	1
7596	14489	7623	7670	18	0	0	0	0
7597	14490	7671	6470	61	680	5	0	0
7598	14491	7211	7621	38	0	0	0	0
7599	14492	7621	7467	65	0	0	0	0
7600	14500	7672	7673	76	0	0	116	1
7601	14501	7674	7353	49	0	0	236	2
7602	14505	7675	7676	118	238	2	0	0
7603	14506	7675	7626	43	118	1	0	0
7604	14508	5431	7625	43	118	1	0	0
7605	14509	6006	7677	954	0	0	0	0
7606	14511	7677	7678	84	0	0	0	0
7607	14512	7678	7679	14	0	0	0	0
7608	14513	7679	7680	62	0	0	0	0
7609	14514	7680	7681	12	0	0	0	0
7610	14515	7681	7682	50	0	0	0	0
7611	14516	7682	7683	25	0	0	0	0
7612	14517	7640	7642	47	0	0	0	0
7613	14520	7646	7684	60	0	0	0	0
7614	14523	7685	6141	59	0	0	0	0
7615	14526	7216	5645	24	0	0	0	0
7616	14527	7678	6140	268	0	0	0	0
7617	14528	7686	7679	100	0	0	204	1
7618	14529	7681	7683	285	0	0	320	2
7619	14532	7680	7687	227	0	0	0	0
7620	14533	7682	7688	69	0	0	0	0
7621	14536	7688	7690	105	0	0	160	1
7622	14537	7691	7690	59	0	0	0	0
7623	14539	7692	6275	93	0	0	0	0
7624	14542	7689	7692	126	0	0	204	1
7625	14543	7692	7641	71	0	0	0	0
7626	14544	7641	7643	41	0	0	0	0
7627	14545	7643	7637	51	0	0	0	0
7628	14546	6350	7694	27	118	1	0	0
7629	14547	7695	7696	37	356	3	0	0
7630	14548	7697	7533	32	238	2	0	0
7631	14549	7533	7696	67	0	0	0	0
7632	14550	7698	6011	92	0	0	0	0
7633	14551	6011	7699	15	0	0	0	0
7634	14552	7700	6519	6	0	0	0	0
7635	14555	7684	7639	115	0	0	0	0
7636	14556	7639	7701	14	0	0	0	0
7637	14557	7701	7702	111	0	0	204	1
7638	14558	7685	7703	99	0	0	0	0
7639	14561	6548	6002	44	0	0	0	0
7640	14563	6467	5993	104	0	0	0	0
7641	14564	5993	6543	100	0	0	0	0
7642	14565	6543	5991	104	0	0	0	0
7643	14571	6266	6463	123	0	0	0	0
7644	14572	6463	6540	51	0	0	0	0
7645	14573	6540	6541	78	0	0	0	0
7646	14574	6541	7704	60	0	0	0	0
7647	14575	7704	6542	65	0	0	116	1
7648	14577	7705	7121	596	0	0	356	3
7649	14578	7624	7676	53	238	2	0	0
7650	14579	7676	6139	72	118	1	0	0
7651	14580	6139	6889	29	118	1	0	0
7652	14581	7438	7370	191	118	1	0	0
7653	14582	7706	6138	126	594	5	0	0
7654	14583	7675	7707	44	0	0	0	0
7655	14584	7707	7708	31	118	1	0	0
7656	14585	7709	7710	116	476	4	0	0
7657	14586	7711	7712	140	952	8	0	0
7658	14587	7713	7714	166	1190	10	0	0
7659	14588	7707	7709	84	594	5	0	0
7660	14589	7709	7711	79	476	4	0	0
7661	14590	7711	7713	77	118	1	0	0
7662	14591	7713	7715	44	118	1	0	0
7663	14592	7675	5431	137	0	0	0	0
7664	14593	7701	7703	55	0	0	0	0
7665	14594	7703	6142	61	0	0	0	0
7666	14595	6142	7086	42	0	0	0	0
7667	14596	7219	7020	262	0	0	204	1
7668	14597	7716	5907	169	1428	12	0	0
7669	14598	7717	5872	22	0	0	0	0
7670	14599	6793	7718	74	638	5	0	0
7671	14600	6034	6793	31	0	0	0	0
7672	14601	6851	7719	77	118	1	0	0
7673	14602	7719	6034	33	0	0	0	0
7674	14603	6951	6952	62	476	4	0	0
7675	14604	7691	7640	72	0	0	0	0
7676	14605	5787	6061	62	714	6	0	0
7677	14607	6234	7498	9	0	0	0	0
7678	14608	7498	7647	61	0	0	0	0
7679	14609	7647	7720	29	0	0	0	0
7680	14610	7720	7721	125	0	0	116	1
7681	14613	7367	6237	582	0	0	408	2
7682	14615	7722	7141	308	0	0	0	0
7683	14618	6045	6043	14	0	0	408	2
7684	14620	7723	6038	120	594	5	0	0
7685	14621	6039	6047	49	0	0	0	0
7686	14623	7724	6038	259	1904	16	0	0
7687	14624	6890	7725	70	118	1	0	0
7688	14625	6811	7726	193	1546	13	0	0
7689	14627	5942	6529	91	0	0	0	0
7690	14628	6529	5977	324	0	0	0	0
7691	14629	5977	5974	183	0	0	0	0
7692	14632	7727	7728	155	0	0	0	0
7693	14633	7727	7729	14	0	0	204	1
7694	14634	7729	7730	67	0	0	0	0
7695	14636	7731	6158	252	0	0	0	0
7696	14638	6050	7414	78	832	7	0	0
7697	14643	7433	5494	546	118	1	0	0
7698	14644	6440	7124	612	0	0	932	5
7699	14645	7439	7372	51	0	0	0	0
7700	14647	7370	6006	251	594	5	0	0
7701	14648	6129	5789	194	0	0	0	0
7702	14653	6238	7732	198	0	0	204	1
7703	14654	7732	7733	41	0	0	340	1
7704	14661	7734	7272	87	0	0	116	1
7705	14667	6239	6366	82	0	0	0	0
7706	14668	7733	7735	59	0	0	0	0
7707	14669	7735	7736	104	0	0	408	2
7708	14673	6366	7737	123	0	0	0	0
7709	14674	7560	7721	76	0	0	0	0
7710	14675	7721	7497	290	0	0	116	1
7711	14676	7738	7737	50	0	0	0	0
7712	14677	7737	7739	57	0	0	0	0
7713	14678	7739	6135	67	0	0	116	1
7714	14679	6135	7740	87	0	0	160	1
7715	14680	7739	7741	58	0	0	116	1
7716	14682	7742	7743	215	0	0	236	2
7717	14685	7478	7742	71	0	0	0	0
7718	14688	7738	7736	27	0	0	0	0
7719	14689	7736	6239	92	0	0	0	0
7720	14690	7477	7735	254	0	0	116	1
7721	14691	7516	7139	583	0	0	408	2
7722	14692	7139	7135	116	0	0	0	0
7723	14693	7536	7330	326	0	0	612	3
7724	14694	7744	6739	1213	0	0	612	3
7725	14695	6143	6866	103	0	0	0	0
7726	14697	6866	6691	67	0	0	0	0
7727	14699	7137	7536	315	0	0	204	1
7728	14700	6572	6124	488	0	0	0	0
7729	14701	7136	7744	46	0	0	0	0
7730	14702	7138	7722	781	0	0	408	2
7731	14703	7745	6806	32	238	2	0	0
7732	14704	7699	6806	31	0	0	0	0
7733	14705	6489	7746	54	356	3	0	0
7734	14706	7699	6161	73	238	2	0	0
7735	14707	6161	6489	34	0	0	0	0
7736	14708	7747	6626	86	594	5	0	0
7737	14709	7144	6487	234	1308	11	0	0
7738	14710	7748	7650	71	118	1	0	0
7739	14711	7650	7749	69	356	3	0	0
7740	14712	7555	7750	54	578	3	0	0
7741	14713	7171	7751	30	118	1	0	0
7742	14715	7752	6073	49	118	1	0	0
7743	14716	7753	6076	16	118	1	0	0
7744	14717	6076	7754	51	356	3	0	0
7745	14718	7751	7753	48	0	0	0	0
7746	14719	7555	7755	162	1070	9	0	0
7747	14721	6853	6097	89	118	1	0	0
7748	14724	7756	7757	103	952	8	0	0
7749	14725	5778	6815	94	0	0	0	0
7750	14726	6815	6504	155	1190	10	0	0
7751	14727	6504	6031	47	356	3	0	0
7752	14728	6080	6024	169	714	6	0	0
7753	14729	6814	5536	77	0	0	0	0
7754	14731	5772	6114	9	118	1	0	0
7755	14732	6116	7166	188	2736	23	0	0
7756	14735	5780	5536	43	118	1	0	0
7757	14736	7758	6095	113	714	6	0	0
7758	14737	6095	7759	88	0	0	0	0
7759	14739	7760	5654	47	118	1	0	0
7760	14740	6358	7726	90	238	2	0	0
7761	14741	7726	6813	87	238	2	0	0
7762	14742	6813	7469	86	118	1	0	0
7763	14744	6131	7664	84	0	0	0	0
7764	14745	7664	7432	83	0	0	0	0
7765	14746	6171	7761	56	238	2	0	0
7766	14747	7761	5745	119	1308	11	0	0
7767	14749	6515	6495	88	356	3	0	0
7768	14750	7670	7762	87	238	2	0	0
7769	14751	6051	7471	105	594	5	0	0
7770	14752	7763	6761	32	118	1	0	0
7771	14753	6761	6890	195	1904	16	0	0
7772	14754	6171	7764	193	476	4	0	0
7773	14755	7763	7764	66	238	2	0	0
7774	14756	7764	7716	78	952	8	0	0
7775	14757	7765	6052	117	356	3	0	0
7776	14758	7766	6051	101	714	6	0	0
7777	14759	6096	7767	51	118	1	0	0
7778	14760	7768	7765	72	0	0	0	0
7779	14761	6501	7768	99	714	6	0	0
7780	14762	7768	7769	63	356	3	0	0
7781	14763	7653	6853	9	0	0	0	0
7782	14764	6097	6058	15	0	0	0	0
7783	14765	7145	5655	55	476	4	0	0
7784	14766	7747	7760	50	118	1	0	0
7785	14767	6092	6105	63	118	1	0	0
7786	14768	6105	6018	84	0	0	0	0
7787	14769	6092	7759	27	0	0	0	0
7788	14770	7759	5956	208	832	7	0	0
7789	14771	5956	7770	104	0	0	0	0
7790	14772	7770	7771	6	0	0	0	0
7791	14773	7758	6099	141	952	8	0	0
7792	14774	6075	7770	75	356	3	0	0
7793	14775	6101	6075	80	118	1	0	0
7794	14776	6101	5956	92	118	1	0	0
7795	14777	6134	6147	35	0	0	0	0
7796	14778	6149	7656	64	0	0	0	0
7797	14779	7656	7654	65	0	0	0	0
7798	14781	7772	6619	52	476	4	0	0
7799	14782	7773	5744	67	714	6	0	0
7800	14783	5798	7774	56	356	3	0	0
7801	14784	7775	7776	47	356	3	0	0
7802	14785	5736	7590	31	0	0	0	0
7803	14786	7590	7588	62	0	0	0	0
7804	14787	7588	7669	62	0	0	0	0
7805	14788	7669	7777	62	0	0	0	0
7806	14789	7777	7661	62	118	1	0	0
7807	14790	7661	7776	61	0	0	0	0
7808	14792	7778	7777	55	476	4	0	0
7809	14793	7779	7780	128	0	0	0	0
7810	14795	7321	7781	169	0	0	0	0
7811	14796	7782	7455	25	118	1	0	0
7812	14797	7666	7782	52	0	0	0	0
7813	14798	7782	6818	41	0	0	0	0
7814	14799	6667	7783	19	0	0	0	0
7815	14800	6802	7784	97	952	8	0	0
7816	14801	6802	6667	19	0	0	0	0
7817	14802	7783	7785	69	356	3	0	0
7818	14803	7783	7786	43	118	1	0	0
7819	14804	7787	7788	68	594	5	0	0
7820	14805	7789	7790	69	594	5	0	0
7821	14806	7786	7788	18	0	0	0	0
7822	14807	7788	7453	41	118	1	0	0
7823	14808	7453	7789	23	0	0	0	0
7824	14809	7789	6791	39	118	1	0	0
7825	14811	7719	6834	32	0	0	0	0
7826	14812	6834	7791	41	356	3	0	0
7827	14813	6030	6692	17	0	0	0	0
7828	14814	5772	5774	65	356	3	0	0
7829	14817	7792	6114	120	1070	9	0	0
7830	14819	7761	5568	73	118	1	0	0
7831	14820	5568	7716	64	476	4	0	0
7832	14821	7725	7793	155	1070	9	0	0
7833	14822	7725	6811	50	118	1	0	0
7834	14824	6322	6890	62	0	0	0	0
7835	14826	6497	6078	69	714	6	0	0
7836	14827	7769	7653	72	322	2	0	0
7837	14829	7794	7758	198	1546	13	0	0
7838	14830	7795	7794	74	238	2	0	0
7839	14831	5443	7240	9	0	0	0	0
7840	14832	5409	6350	100	476	4	0	0
7841	14839	6309	5917	74	0	0	408	2
7842	14840	5917	6551	114	0	0	408	2
7843	14841	5873	7796	14	238	2	0	0
7844	14842	7717	7797	44	118	1	0	0
7845	14843	7798	7799	12	238	2	0	0
7846	14844	5876	5873	25	118	1	0	0
7847	14845	7800	7798	8	238	2	0	0
7848	14846	7798	7717	51	476	4	0	0
7849	14849	6824	7801	9	0	0	0	0
7850	14850	7801	7035	59	0	0	0	0
7851	14851	6824	6621	88	118	1	0	0
7852	14852	6609	7802	37	238	2	0	0
7853	14853	6609	5545	37	118	1	0	0
7854	14854	6788	7803	45	356	3	0	0
7855	14855	7804	7805	45	238	2	0	0
7856	14857	7806	7553	25	0	0	0	0
7857	14858	7553	7807	14	0	0	0	0
7858	14859	7807	7808	26	0	0	0	0
7859	14860	7808	7809	15	0	0	0	0
7860	14861	7809	7810	25	0	0	0	0
7861	14862	7810	7811	161	594	5	0	0
7862	14863	7812	5825	53	0	0	0	0
7863	14864	6272	5919	249	0	0	612	3
7864	14865	7041	5856	121	0	0	0	0
7865	14866	6312	5969	344	0	0	204	1
7866	14867	6186	7813	270	0	0	612	3
7867	14868	7813	7570	64	0	0	612	3
7868	14869	7814	7815	28	0	0	204	1
7869	14870	7816	7814	1023	0	0	408	2
7870	14871	7814	6639	1753	0	0	408	2
7871	14874	7817	7818	15	0	0	204	1
7872	14876	7819	7820	62	0	0	204	1
7873	14882	7081	6269	372	0	0	408	2
7874	14883	6656	6200	952	0	0	204	1
7875	14884	6929	7017	104	0	0	0	0
7876	14886	6645	7582	153	1190	10	0	0
7877	14890	7792	5901	82	118	1	0	0
7878	14891	7767	7768	39	280	2	0	0
7879	14892	7696	7698	80	356	3	0	0
7880	14893	6318	6174	10	0	0	0	0
7881	14894	6423	6195	172	0	0	0	0
7882	14895	6417	6439	29	0	0	0	0
7883	14898	7073	7309	90	118	1	0	0
7884	14899	7074	7309	259	0	0	0	0
7885	14900	7075	7074	236	0	0	0	0
7886	14903	7092	6218	109	356	3	0	0
7887	14904	6963	6216	118	714	6	0	0
7888	14908	5554	6020	11	0	0	0	0
7889	14909	7683	7691	73	0	0	0	0
7890	14910	7645	7646	52	0	0	0	0
7891	14911	7687	7689	86	0	0	0	0
7892	14912	7744	7021	52	0	0	0	0
7893	14913	5564	6065	428	356	3	0	0
7894	14914	7064	7069	42	0	0	0	0
7895	14917	5624	7821	62	0	0	0	0
7896	14918	7821	7583	923	0	0	0	0
7897	14919	7821	7822	186	0	0	204	1
7898	14920	5677	5479	146	0	0	204	1
7899	14921	5479	7563	130	0	0	0	0
7900	14923	6157	7824	46	0	0	204	1
7901	14924	7824	7825	26	0	0	0	0
7902	14925	7825	7826	94	0	0	116	1
7903	14928	7826	7827	93	0	0	0	0
7904	14930	7828	7817	446	0	0	0	0
7905	14932	7829	7830	506	0	0	204	1
7906	14933	7829	7816	10	0	0	0	0
7907	14934	7827	7831	96	0	0	408	2
7908	14935	7831	7832	33	0	0	0	0
7909	14936	7832	5669	107	0	0	204	1
7910	14939	7828	5669	90	0	0	0	0
7911	14940	7828	7833	77	0	0	204	1
7912	14941	7833	7834	33	0	0	0	0
7913	14942	7834	7835	38	0	0	204	1
7914	14943	7835	7836	22	0	0	0	0
7915	14944	7836	7837	37	0	0	408	2
7916	14945	7837	7838	28	0	0	0	0
7917	14946	7838	6340	68	0	0	408	2
7918	14948	6341	7839	126	0	0	408	2
7919	14951	7839	7840	101	0	0	0	0
7920	14953	7840	7841	76	0	0	204	1
7921	14954	7841	7842	22	0	0	0	0
7922	14955	7842	7843	46	0	0	204	1
7923	14956	7843	7844	123	0	0	0	0
7924	14958	7844	7845	94	0	0	0	0
7925	14960	7845	7829	242	0	0	816	4
7926	14963	5764	7846	249	0	0	204	1
7927	14966	7847	7819	249	0	0	0	0
7928	14967	7848	7847	564	0	0	204	1
7929	14984	7728	7849	271	0	0	0	0
7930	14985	7730	7731	37	0	0	204	1
7931	14986	7826	7848	559	0	0	0	0
7932	14998	7090	7092	43	238	2	0	0
7933	14999	7850	7851	269	0	0	204	1
7934	15000	7851	6966	880	0	0	408	2
7935	15001	6439	6429	616	0	0	0	0
7936	15011	7002	6449	421	0	0	0	0
7937	15012	6445	7003	78	0	0	204	1
7938	15013	7076	6269	833	0	0	612	3
7939	15014	7240	7760	33	118	1	0	0
7940	15015	7757	5443	54	0	0	0	0
7941	15016	6354	5836	119	0	0	0	0
7942	15017	6511	5906	61	0	0	0	0
7943	15021	5970	7852	346	0	0	1544	8
7944	15022	6566	7853	91	0	0	204	1
7945	15023	6267	6565	363	0	0	204	1
7946	15024	7813	7854	57	0	0	408	2
7947	15025	6920	7855	214	0	0	320	2
7948	15026	7855	6926	822	0	0	0	0
7949	15027	7018	7474	227	0	0	0	0
7950	15029	7856	7857	32	476	4	0	0
7951	15030	7858	7859	108	952	8	0	0
7952	15032	7780	7860	67	0	0	408	2
7953	15035	6272	7861	99	0	0	204	1
7954	15036	6271	7862	116	0	0	612	3
7955	15037	7863	7700	40	356	3	0	0
7956	15040	6351	7864	37	356	3	0	0
7957	15041	7795	7865	63	476	4	0	0
7958	15042	7794	7866	98	714	6	0	0
7959	15044	7867	7806	97	118	1	0	0
7960	15045	7868	7808	80	594	5	0	0
7961	15048	7801	7869	60	356	3	0	0
7962	15049	6621	7870	114	1070	9	0	0
7963	15050	7809	7871	91	238	2	0	0
7964	15051	7872	6793	49	356	3	0	0
7965	15062	6329	6326	82	118	1	0	0
7966	15063	6932	7856	39	0	0	0	0
7967	15064	6932	6433	15	118	1	0	0
7968	15065	7858	5853	57	356	3	0	0
7969	15066	7873	7874	35	356	3	0	0
7970	15067	7875	7876	36	238	2	0	0
7971	15068	7877	7878	36	356	3	0	0
7972	15069	7877	7879	29	238	2	0	0
7973	15070	7875	7877	60	356	3	0	0
7974	15071	7052	7873	38	280	2	0	0
7975	15072	7873	7875	62	356	3	0	0
7976	15074	6348	6391	802	0	0	0	0
7977	15075	7880	7881	40	118	1	0	0
7978	15076	6386	6663	53	118	1	0	0
7979	15077	6663	7880	46	356	3	0	0
7980	15078	7781	7082	28	0	0	0	0
7981	15079	7781	7779	104	0	0	204	1
7982	15080	5783	7882	115	356	3	0	0
7983	15081	7882	5951	68	118	1	0	0
7984	15085	6371	7304	180	0	0	408	2
7985	15086	7883	7884	31	118	1	0	0
7986	15087	7130	7883	119	476	4	0	0
7987	15088	7883	6229	142	638	5	0	0
7988	15090	7130	7885	96	356	3	0	0
7989	15091	7885	7133	323	118	1	0	0
7990	15092	7670	7706	55	476	4	0	0
7991	15093	7708	7886	53	118	1	0	0
7992	15094	7708	7887	58	356	3	0	0
7993	15095	6314	7507	178	442	3	0	0
7994	15097	6275	7888	15	0	0	116	1
7995	15099	7543	6257	181	0	0	0	0
7996	15100	6318	6277	60	0	0	0	0
7997	15101	6277	6279	72	0	0	116	1
7998	15102	5967	7211	125	0	0	0	0
7999	15105	7103	7889	58	0	0	204	1
8000	15106	6279	7540	182	0	0	204	1
8001	15117	7890	7891	38	0	0	236	2
8002	15123	7892	7893	70	0	0	116	1
8003	15125	7894	6850	114	238	2	0	0
8004	15126	7807	7250	25	0	0	0	0
8005	15127	7895	7896	52	356	3	0	0
8006	15128	7810	7895	42	356	3	0	0
8007	15129	7804	6617	25	0	0	0	0
8008	15130	6617	7806	15	118	1	0	0
8009	15131	6246	7897	12	0	0	0	0
8010	15132	7897	7898	69	118	1	0	0
8011	15135	6580	6873	467	0	0	1020	5
8012	15137	6281	7899	121	0	0	320	2
8013	15138	7899	7241	49	0	0	204	1
8014	15139	7899	7900	63	0	0	408	2
8015	15140	7022	6737	38	0	0	116	1
8016	15141	6555	7392	175	0	0	0	0
8017	15142	5800	5963	73	0	0	0	0
8018	15143	5963	7901	153	0	0	204	1
8019	15144	5474	7902	22	0	0	204	1
8020	15145	5473	7903	25	0	0	204	1
8021	15146	7849	7904	17	0	0	204	1
8022	15148	6558	7905	610	0	0	408	2
8023	15149	7905	7575	173	0	0	0	0
8024	15154	7815	7906	79	0	0	204	1
8025	15155	5460	6867	299	0	0	408	2
8026	15157	6740	7907	241	0	0	204	1
8027	15159	7907	7908	117	0	0	0	0
8028	15160	7908	6736	274	0	0	0	0
8029	15161	7909	7908	113	0	0	204	1
8030	15171	7577	5485	245	0	0	204	1
8031	15172	5485	7628	592	0	0	204	1
8032	15174	7910	7911	164	0	0	204	1
8033	15177	6743	7912	64	0	0	0	0
8034	15178	7912	7576	371	0	0	408	2
8035	15179	7912	7913	181	0	0	160	1
8036	15182	7914	7572	411	0	0	0	0
8037	15183	7915	7914	379	0	0	204	1
8038	15184	7853	6744	829	0	0	204	1
8039	15185	6744	7916	135	0	0	204	1
8040	15186	6298	5624	716	0	0	204	1
8041	15187	6298	7917	179	0	0	204	1
8042	15188	7572	5482	347	0	0	0	0
8043	15195	7579	7918	336	0	0	204	1
8044	15196	7918	7565	48	0	0	0	0
8045	15197	7823	7562	192	0	0	204	1
8046	15200	6289	7920	432	0	0	0	0
8047	15201	7920	7919	127	0	0	204	1
8048	15203	7518	7921	85	0	0	204	1
8049	15206	6800	7567	19	0	0	0	0
8050	15207	6800	7922	113	0	0	204	1
8051	15211	7923	7924	168	0	0	204	1
8052	15213	6925	7923	185	0	0	0	0
8053	15214	6925	7925	80	0	0	204	1
8054	15215	6928	7926	444	0	0	408	2
8055	15216	7926	7019	173	0	0	0	0
8056	15217	7926	7927	110	0	0	204	1
8057	15218	6658	7928	269	0	0	408	2
8058	15219	7928	6926	23	0	0	0	0
8059	15220	7928	7929	137	0	0	204	1
8060	15223	6432	6376	99	1070	9	0	0
8061	15224	7024	7930	44	0	0	0	0
8062	15225	7930	7049	148	1308	11	0	0
8063	15226	7502	7931	114	0	0	204	1
8064	15227	7931	6292	141	0	0	408	2
8065	15228	5924	6291	147	0	0	204	1
8066	15229	7531	5926	628	0	0	0	0
8067	15230	5926	6045	381	0	0	204	1
8068	15232	7932	6192	193	0	0	0	0
8069	15233	7932	7933	37	0	0	204	1
8070	15234	6653	6189	3	0	0	0	0
8071	15235	7280	7617	126	1070	9	0	0
8072	15236	7616	7280	47	118	1	0	0
8073	15237	7934	7617	43	118	1	0	0
8074	15238	7934	7935	28	118	1	0	0
8075	15239	5633	5586	298	0	0	0	0
8076	15240	5586	6329	84	118	1	0	0
8077	15241	6369	6365	163	356	3	0	0
8078	15242	7027	5605	52	238	2	0	0
8079	15243	7023	7936	73	476	4	0	0
8080	15244	7936	5597	58	356	3	0	0
8081	15245	7936	7937	83	594	5	0	0
8082	15246	6376	7290	63	118	1	0	0
8083	15247	7290	7858	90	476	4	0	0
8084	15248	6406	7938	36	238	2	0	0
8085	15249	6325	6931	159	714	6	0	0
8086	15250	6325	7939	40	476	4	0	0
8087	15251	6345	6798	32	0	0	0	0
8088	15253	7025	7287	37	0	0	0	0
8089	15256	7850	7303	213	0	0	204	1
8090	15259	5603	6382	123	238	2	0	0
8091	15260	7112	6584	26	0	0	0	0
8092	15262	6899	6576	70	476	4	0	0
8093	15265	7094	7514	6	0	0	0	0
8094	15266	7514	7940	95	0	0	408	2
8095	15267	5990	7941	232	0	0	952	4
8096	15268	7941	7094	235	0	0	612	3
8097	15283	6262	7331	70	0	0	0	0
8098	15284	7331	6464	258	0	0	0	0
8099	15285	6173	7102	136	0	0	116	1
8100	15286	7889	6461	64	0	0	116	1
8101	15287	7889	7942	35	0	0	116	1
8102	15294	5986	7705	486	0	0	560	4
8103	15296	6307	6316	79	0	0	408	2
8104	15297	7231	6311	192	118	1	0	0
8105	15298	6311	7543	139	0	0	0	0
8106	15299	7212	5412	161	594	5	0	0
8107	15300	6315	6008	8	0	0	0	0
8108	15301	6138	7943	9	0	0	0	0
8109	15302	7943	6008	29	118	1	0	0
8110	15308	5644	7351	47	0	0	0	0
8111	15309	7104	7944	327	0	0	204	1
