ProblemType:	SP-CARP
NumberNodes:	6255
NumberEdges:	6824
DepotNodeNumber:	2735
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	4	2.3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3
5960	14594	5905	3813	61	0	0	0	0	0	0	162	1
5961	14595	3813	5015	42	0	0	0	0	0	0	162	1
5962	14596	5175	3690	262	0	0	0	0	0	0	162	1
5963	14597	5919	3515	169	0	0	0	0	0	0	2142	13
5964	14598	5920	3479	22	0	0	0	0	0	0	0	0
5965	14599	4682	5921	74	0	0	0	0	0	0	1071	5
5966	14600	3682	4682	31	0	0	0	0	0	0	0	0
5967	14601	4755	5922	77	0	0	0	0	0	0	162	1
5968	14602	5922	3682	33	0	0	0	0	0	0	0	0
5969	14603	4872	4873	62	0	0	0	0	0	0	646	4
5970	14604	5370	5819	72	0	0	0	0	0	0	162	1
5971	14605	3371	3719	62	0	0	0	0	0	0	901	6
5972	14607	3919	5634	9	0	0	0	0	0	0	0	0
5973	14608	5634	5833	61	0	0	0	0	0	0	162	1
5974	14609	5833	5827	29	0	0	0	0	0	0	0	0
5975	14610	5827	5923	125	0	0	0	0	0	0	1131	7
5976	14612	5458	5924	327	0	0	0	0	0	0	323	2
5977	14613	5458	3922	582	0	0	0	0	0	0	323	2
5978	14615	5925	5085	308	0	0	0	0	0	0	162	1
5979	14618	3698	3696	14	0	0	0	0	0	0	502	2
5980	14620	5926	3691	120	0	0	0	0	0	0	1377	8
5981	14621	3692	3700	49	0	0	0	0	0	0	0	0
5982	14622	3564	4795	6	0	0	0	0	0	0	0	0
5983	14623	5927	3691	259	0	0	0	0	0	0	2627	16
5984	14624	4810	5928	70	0	0	0	0	0	0	162	1
5985	14625	4705	3777	193	0	0	0	0	0	0	2508	15
5986	14627	3566	4298	91	0	0	0	0	0	0	0	0
5987	14628	4298	3611	324	0	0	0	0	0	0	0	0
5988	14629	3611	3608	183	0	0	0	0	0	0	0	0
5989	14632	5929	5930	155	0	0	0	0	0	0	0	0
5990	14633	5929	5931	14	0	0	0	0	0	0	162	1
5991	14634	5931	5932	67	0	0	0	0	0	0	0	0
5992	14636	5933	4486	35	0	0	0	0	0	0	0	0
5993	14638	3703	5526	78	0	0	0	0	0	0	1131	7
5994	14643	5548	2943	546	0	0	0	0	0	0	485	3
5995	14644	4169	5066	612	0	0	0	0	0	0	1335	8
5996	14645	5556	5466	51	0	0	0	0	0	0	0	0
5997	14647	4802	3649	251	0	0	0	0	0	0	1131	7
5998	14648	3796	3373	194	0	0	0	0	0	0	0	0
5999	14650	5934	5935	162	0	0	0	0	0	0	969	6
6000	14651	5934	5936	105	0	0	0	0	0	0	808	5
6001	14652	5937	3924	228	0	0	0	0	323	2	1871	12
6002	14653	3925	5937	198	0	0	0	0	0	0	324	2
6003	14654	5937	5938	41	0	0	0	0	0	0	527	3
6004	14655	5077	3925	374	0	0	0	0	0	0	0	0
6005	14657	5939	5940	102	0	0	0	0	0	0	927	6
6006	14658	5941	5939	64	0	0	0	0	0	0	646	4
6007	14659	5117	5942	27	0	0	0	0	0	0	0	0
6008	14660	5942	5943	93	0	0	0	0	0	0	0	0
6009	14661	5944	5292	87	0	0	0	0	0	0	162	1
6010	14662	5292	5942	24	0	0	0	0	0	0	0	0
6011	14663	5945	5680	166	0	0	0	0	0	0	323	2
6012	14664	5946	5947	69	0	0	0	0	162	1	808	5
6013	14665	5947	5948	101	0	0	0	0	0	0	1182	8
6014	14666	4088	5949	99	0	0	0	0	0	0	1292	8
6015	14667	3926	4089	82	0	0	0	0	0	0	162	1
6016	14668	5938	5950	59	0	0	0	0	0	0	324	2
6017	14669	5950	5951	104	0	0	0	0	162	1	604	4
6018	14670	5829	5939	48	0	0	0	0	162	1	485	3
6019	14671	5939	5947	65	0	0	0	0	162	1	0	0
6020	14672	5947	4088	66	0	0	0	0	0	0	162	1
6021	14673	4089	5952	123	0	0	0	0	162	1	647	4
6022	14674	5186	5923	76	0	0	0	0	162	1	646	4
6023	14675	5923	5633	290	0	0	0	0	0	0	2423	15
6024	14676	5953	5952	50	0	0	0	0	0	0	323	2
6025	14677	5952	5954	57	0	0	0	0	0	0	485	3
6026	14678	5954	3803	67	0	0	0	0	0	0	647	4
6027	14679	3803	5379	87	0	0	0	0	0	0	324	2
6028	14680	5954	5955	58	0	0	0	0	162	1	808	5
6029	14681	5956	5957	208	0	0	0	0	162	1	1292	8
6030	14682	5958	5959	215	0	0	0	0	162	1	3409	20
6031	14683	5585	5356	69	0	0	0	0	0	0	689	4
6032	14684	5585	5354	32	0	0	0	0	0	0	0	0
6033	14685	5604	5958	71	0	0	0	0	0	0	485	3
6034	14686	5958	5956	58	0	0	0	0	162	1	323	2
6035	14687	5956	5953	99	0	0	0	0	162	1	1012	6
6036	14688	5953	5951	27	0	0	0	0	0	0	162	1
6037	14689	5951	3926	92	0	0	0	0	0	0	579	4
6038	14690	5603	5950	254	0	0	0	0	0	0	2321	13
6039	14691	5667	5083	583	0	0	0	0	0	0	969	6
6040	14692	5083	5079	116	0	0	0	0	0	0	323	2
6041	14693	5694	5399	326	0	0	0	0	0	0	527	3
6042	14694	5960	4606	1213	0	0	0	0	0	0	646	4
6043	14695	3814	4776	103	0	0	0	0	0	0	0	0
6044	14697	4776	4530	67	0	0	0	0	0	0	0	0
6045	14698	5457	5083	1018	0	0	0	0	0	0	162	1
6046	14699	5081	5694	315	0	0	0	0	0	0	162	1
6047	14700	4367	3791	488	0	0	0	0	0	0	0	0
6048	14701	5080	5960	46	0	0	0	0	0	0	0	0
6049	14702	5082	5925	781	0	0	0	0	0	0	1326	7
6050	14703	5961	4700	32	0	0	0	0	0	0	485	3
6051	14704	5900	4700	31	0	0	0	0	0	0	0	0
6052	14705	4239	5962	54	0	0	0	0	0	0	646	4
6053	14706	5900	3836	73	0	0	0	0	0	0	366	2
6054	14707	3836	4239	34	0	0	0	0	0	0	0	0
6055	14708	5963	4426	86	0	0	0	0	0	0	859	6
6056	14709	5088	4237	234	0	0	0	0	0	0	2899	17
6057	14710	5964	5836	71	0	0	0	0	0	0	323	2
6058	14711	5836	5965	69	0	0	0	0	0	0	604	4
6059	14712	5719	5966	54	0	0	0	0	0	0	485	3
6060	14713	5124	5967	30	0	0	0	0	0	0	94	1
6061	14715	4652	3734	49	0	0	0	0	0	0	162	1
6062	14716	4710	3737	16	0	0	0	0	0	0	162	1
6063	14717	3737	5968	51	0	0	0	0	0	0	689	4
6064	14718	5967	4710	48	0	0	0	0	0	0	162	1
6065	14719	5719	5969	162	0	0	0	0	0	0	1938	12
6066	14721	4761	3760	89	0	0	0	0	2899	5	1641	6
6067	14722	4247	5592	54	0	0	0	0	0	0	0	0
6068	14723	5592	5970	18	0	0	0	0	1964	3	0	0
6069	14724	5971	5972	103	0	0	0	0	0	0	1377	8
6070	14725	3359	3358	94	0	0	1964	3	3273	5	0	0
6071	14726	3358	4258	155	0	0	0	0	162	1	1819	11
6072	14727	4258	3679	47	0	0	0	0	0	0	604	4
6073	14728	3741	3673	169	0	0	0	0	366	2	850	5
6074	14729	4708	3004	77	0	0	0	0	0	0	0	0
6075	14731	3351	3779	9	0	0	0	0	0	0	162	1
6076	14732	3781	5118	188	0	0	0	0	0	0	4755	26
6077	14733	5118	4269	39	0	0	0	0	0	0	0	0
6078	14735	3361	3004	43	0	0	0	0	0	0	162	1
6079	14736	5973	3758	113	0	0	0	0	0	0	1131	7
6080	14737	3758	5974	88	0	0	0	0	0	0	119	1
6081	14738	4242	4278	170	0	0	0	0	0	0	0	0
6082	14739	5975	3191	47	0	0	0	0	0	0	323	2
6083	14740	4070	3777	90	0	0	0	0	0	0	663	3
6084	14741	3777	4707	87	0	0	0	0	0	0	255	2
6085	14742	4707	5591	86	0	0	561	1	0	0	204	1
6086	14743	5591	3798	12	0	0	0	0	0	0	0	0
6087	14744	3799	5850	84	0	0	0	0	0	0	0	0
6088	14745	5850	5547	83	0	0	0	0	0	0	0	0
6089	14746	3846	5976	56	0	0	0	0	0	0	1250	8
6090	14747	5976	3315	119	0	0	0	0	0	0	1819	11
6091	14748	4270	5524	51	0	0	0	0	655	1	162	1
6092	14749	4274	4247	88	0	0	1683	3	0	0	1012	6
6093	14750	5856	5977	87	0	0	0	0	0	0	1046	4
6094	14751	3706	5593	105	0	0	0	0	0	0	2423	8
6095	14752	5978	4642	32	0	0	0	0	0	0	162	1
6096	14753	4642	4810	195	0	0	655	1	995	2	3035	18
6097	14754	3846	5979	193	0	0	0	0	0	0	1598	11
6098	14755	5978	5979	66	0	0	0	0	0	0	323	2
6099	14756	5979	5919	78	0	0	0	0	0	0	1224	8
6100	14757	5980	3707	117	0	0	0	0	969	6	1386	5
6101	14758	5981	3706	101	0	0	0	0	0	0	910	7
6102	14759	3759	5982	51	0	0	0	0	162	1	561	1
6103	14760	5983	5980	72	0	0	0	0	561	1	323	2
6104	14761	4254	5983	99	0	0	0	0	0	0	1879	10
6105	14762	5983	5984	63	0	0	0	0	0	0	1701	5
6106	14763	5839	4761	9	0	0	0	0	0	0	0	0
6107	14764	3760	3715	15	0	0	0	0	0	0	1122	2
6108	14765	5089	3192	55	0	0	0	0	0	0	825	4
6109	14766	5963	5975	50	0	0	0	0	0	0	204	1
6110	14767	3755	3768	63	0	0	0	0	0	0	162	1
6111	14768	3768	3664	84	0	0	0	0	0	0	1224	4
6112	14769	3755	5974	27	0	0	0	0	0	0	561	1
6113	14770	5974	3583	208	0	0	0	0	1309	2	2015	10
6114	14771	3583	5985	104	0	0	0	0	0	0	2780	5
6115	14772	5985	5986	6	0	0	0	0	0	0	0	0
6116	14773	5973	3762	141	0	0	0	0	0	0	1386	9
6117	14774	3736	5985	75	0	0	0	0	0	0	485	3
6118	14775	3764	3736	80	0	0	0	0	0	0	417	3
6119	14776	3764	3583	92	0	0	0	0	0	0	417	3
6120	14777	3802	3817	35	0	0	0	0	0	0	485	3
6121	14778	3819	5842	64	0	0	0	0	0	0	1131	7
6122	14779	5842	5840	65	0	0	0	0	0	0	1131	7
6123	14780	5840	5987	38	0	0	0	0	0	0	2746	17
6124	14781	5988	4419	52	0	0	0	0	0	0	621	4
6125	14782	5989	3314	67	0	0	0	0	0	0	1046	7
6126	14783	5563	5990	56	0	0	0	0	0	0	646	4
6127	14784	5991	5992	47	0	0	0	0	0	0	646	4
6128	14785	3304	5763	31	0	0	0	0	0	0	204	1
6129	14786	5763	5761	62	0	0	0	0	0	0	119	1
6130	14787	5761	5855	62	0	0	0	0	0	0	0	0
6131	14788	5855	5993	62	0	0	0	0	0	0	0	0
6132	14789	5993	5847	62	0	0	0	0	0	0	162	1
6133	14790	5847	5992	61	0	0	0	0	0	0	0	0
6134	14791	5992	5994	40	0	0	0	0	0	0	204	1
6135	14792	5995	5993	55	0	0	0	0	0	0	646	4
6136	14793	5996	5997	128	0	0	0	0	0	0	647	4
6137	14794	5998	5999	21	0	0	0	0	0	0	646	4
6138	14795	5389	6000	169	0	0	0	0	0	0	162	1
6139	14796	6001	5574	25	0	0	0	0	0	0	162	1
6140	14797	5852	6001	52	0	0	0	0	0	0	0	0
6141	14798	6001	4714	41	0	0	0	0	0	0	0	0
6142	14799	4494	6002	19	0	0	0	0	0	0	0	0
6143	14800	4696	6003	97	0	0	0	0	0	0	1411	9
6144	14801	4696	4494	19	0	0	0	0	0	0	0	0
6145	14802	6002	6004	69	0	0	0	0	0	0	850	5
6146	14803	6002	6005	43	0	0	0	0	0	0	162	1
6147	14804	6006	6007	68	0	0	0	0	0	0	765	5
6148	14805	6008	6009	69	0	0	0	0	0	0	808	5
6149	14806	6005	6007	18	0	0	0	0	0	0	0	0
6150	14807	6007	5572	41	0	0	0	0	0	0	162	1
6151	14808	5572	6008	23	0	0	0	0	0	0	0	0
6152	14809	6008	4680	39	0	0	0	0	0	0	162	1
6153	14811	5922	4732	32	0	0	0	0	0	0	0	0
6154	14812	4732	6010	41	0	0	0	0	0	0	570	3
6155	14813	3678	4532	17	0	0	0	0	0	0	0	0
6156	14814	3351	3353	65	0	0	0	0	0	0	646	4
6157	14817	6011	3779	120	0	0	655	1	0	0	2023	12
6158	14819	5976	3052	73	0	0	0	0	0	0	647	4
6159	14820	3052	5919	64	0	0	0	0	0	0	646	4
6160	14821	5928	6012	155	0	0	0	0	0	0	1386	9
6161	14822	5928	4705	50	0	0	0	0	0	0	162	1
6162	14823	4031	6013	80	0	0	0	0	561	1	0	0
6163	14824	4031	4810	62	0	0	0	0	0	0	0	0
6164	14826	4249	3739	69	0	0	0	0	0	0	1088	7
6165	14827	5984	5839	72	0	0	0	0	561	1	1641	6
6166	14829	6014	5973	198	0	0	0	0	0	0	2142	13
6167	14830	6015	6014	74	0	0	0	0	0	0	485	3
6168	14831	2848	5212	9	0	0	0	0	0	0	0	0
6169	14832	2800	4062	100	0	0	0	0	0	0	646	4
6170	14839	4016	3528	74	0	0	0	0	0	0	646	4
6171	14840	3528	4335	114	0	0	0	0	0	0	255	2
6172	14841	3480	6016	14	0	0	0	0	0	0	323	2
6173	14842	5920	6017	44	0	0	0	0	119	1	0	0
6174	14843	6018	6019	12	0	0	0	0	0	0	485	3
6175	14844	3483	3480	25	0	0	0	0	0	0	162	1
6176	14845	6020	6018	8	0	0	0	0	0	0	323	2
6177	14846	6018	5920	51	0	0	0	0	0	0	646	4
6178	14847	3931	6021	209	0	0	0	0	0	0	324	2
6179	14848	6021	4841	105	0	0	0	0	0	0	0	0
6180	14849	4720	6022	9	0	0	0	0	0	0	0	0
6181	14850	6022	4957	59	0	0	0	0	0	0	0	0
6182	14851	4720	4422	88	0	0	0	0	0	0	162	1
6183	14852	4409	6023	37	0	0	0	0	0	0	323	2
6184	14853	4409	3016	37	0	0	0	0	0	0	162	1
6185	14854	4677	6024	45	0	0	0	0	0	0	527	3
6186	14855	6025	6026	45	0	0	0	0	0	0	442	3
6187	14856	5120	6025	14	0	0	0	0	0	0	0	0
6188	14857	6027	5714	25	0	0	0	0	0	0	0	0
6189	14858	5714	6028	14	0	0	0	0	0	0	0	0
6190	14859	6028	6029	26	0	0	0	0	0	0	0	0
6191	14860	6029	6030	15	0	0	0	0	0	0	0	0
6192	14861	6030	6031	25	0	0	0	0	0	0	0	0
6193	14862	6031	6032	161	0	0	0	0	0	0	1292	8
6194	14863	6033	3420	53	0	0	0	0	0	0	0	0
6195	14864	3969	3530	249	0	0	0	0	0	0	527	3
6196	14865	4967	3463	121	0	0	0	0	0	0	0	0
6197	14866	4019	3600	344	0	0	0	0	0	0	162	1
6198	14867	3866	6034	270	0	0	0	0	0	0	485	3
6199	14868	6034	5779	64	0	0	0	0	0	0	527	3
6200	14869	6035	6036	28	0	0	0	0	0	0	162	1
6201	14870	6037	6035	1023	0	0	0	0	0	0	646	4
6202	14871	6035	4460	1753	0	0	0	0	0	0	323	2
6203	14872	3928	6038	125	0	0	0	0	162	1	162	1
6204	14874	6039	6040	15	0	0	0	0	0	0	162	1
6205	14875	6041	6042	34	0	0	0	0	0	0	162	1
6206	14876	6043	6044	62	0	0	0	0	0	0	162	1
6207	14877	6045	6046	18	0	0	0	0	0	0	162	1
6208	14882	5006	3966	372	0	0	0	0	0	0	323	2
6209	14883	4481	3882	952	0	0	0	0	0	0	340	1
6210	14884	4851	4941	104	0	0	0	0	0	0	0	0
6211	14885	5835	5832	97	0	0	0	0	0	0	646	4
6212	14886	4470	5753	153	0	0	0	0	0	0	1590	10
6213	14888	6033	4286	50	0	0	0	0	0	0	0	0
6214	14890	6011	3508	82	0	0	561	1	0	0	935	4
6215	14891	5982	5983	39	0	0	0	0	0	0	485	3
6216	14892	5897	5899	80	0	0	0	0	0	0	485	3
6217	14893	4028	3849	10	0	0	0	0	0	0	0	0
6218	14894	4151	3877	172	0	0	0	0	0	0	162	1
6219	14895	4144	4168	29	0	0	0	0	0	0	0	0
6220	14896	5633	6047	33	0	0	0	0	0	0	485	3
6221	14898	4999	5345	90	0	0	0	0	0	0	162	1
6222	14899	5000	5345	259	0	0	0	0	0	0	0	0
6223	14900	5001	5000	236	0	0	0	0	0	0	0	0
6224	14901	4965	4963	384	0	0	0	0	0	0	0	0
6225	14903	5025	3902	109	0	0	0	0	0	0	1292	8
6226	14904	4886	3900	118	0	0	0	0	0	0	1292	8
6227	14907	5603	3924	108	0	0	0	0	0	0	647	4
6228	14908	3029	3666	11	0	0	0	0	0	0	0	0
6229	14909	5884	5370	73	0	0	0	0	0	0	162	1
6230	14910	5825	3808	52	0	0	0	0	0	0	0	0
6231	14911	5891	5868	86	0	0	0	0	0	0	324	2
6232	14912	5960	4944	52	0	0	0	0	0	0	0	0
6233	14913	3042	3723	428	0	0	0	0	0	0	808	5
6234	14914	4990	4995	42	0	0	0	0	0	0	0	0
6235	14915	5011	3556	127	0	0	0	0	0	0	647	4
6236	14916	6048	6049	256	0	0	0	0	0	0	162	1
6237	14917	3143	6050	62	0	0	0	0	0	0	0	0
6238	14918	6050	5755	923	0	0	0	0	0	0	0	0
6239	14919	6050	6051	186	0	0	0	0	0	0	204	1
6240	14920	3219	2922	146	0	0	0	0	0	0	162	1
6241	14921	2922	5725	130	0	0	0	0	0	0	323	2
6242	14922	4461	6052	498	0	0	0	0	0	0	0	0
6243	14923	3831	6053	46	0	0	0	0	0	0	204	1
6244	14924	6053	6054	26	0	0	0	0	0	0	0	0
6245	14925	6054	6055	94	0	0	0	0	0	0	162	1
6246	14928	6055	6056	93	0	0	0	0	0	0	0	0
6247	14930	6057	6039	446	0	0	0	0	0	0	0	0
6248	14931	2919	6041	134	0	0	0	0	0	0	0	0
6249	14932	6058	6059	506	0	0	0	0	0	0	528	3
6250	14933	6058	6037	10	0	0	0	0	0	0	0	0
6251	14934	6056	6060	96	0	0	0	0	561	1	884	3
6252	14935	6060	6061	33	0	0	0	0	0	0	162	1
6253	14936	6061	3210	107	0	0	0	0	0	0	162	1
6254	14939	6057	3210	90	0	0	0	0	0	0	0	0
6255	14940	6057	6062	77	0	0	0	0	0	0	621	4
6256	14941	6062	6063	33	0	0	0	0	0	0	0	0
6257	14942	6063	6064	38	0	0	0	0	0	0	162	1
6258	14943	6064	6065	22	0	0	0	0	0	0	0	0
6259	14944	6065	6066	37	0	0	0	0	0	0	323	2
6260	14945	6066	6067	28	0	0	0	0	0	0	0	0
6261	14946	6067	4051	68	0	0	0	0	680	2	485	3
6262	14948	4052	6068	126	0	0	0	0	0	0	323	2
6263	14951	6068	6069	101	0	0	0	0	0	0	0	0
6264	14953	6069	6070	76	0	0	0	0	0	0	162	1
6265	14954	6070	6071	22	0	0	0	0	0	0	0	0
6266	14955	6071	6072	46	0	0	0	0	0	0	162	1
6267	14956	6072	6073	16	0	0	0	0	0	0	0	0
6268	14957	6073	6074	107	0	0	0	0	0	0	162	1
6269	14958	6074	6075	94	0	0	0	0	0	0	0	0
6270	14960	6075	6058	242	0	0	0	0	0	0	1131	7
6271	14961	5117	4359	141	0	0	0	0	0	0	0	0
6272	14963	3338	6076	249	0	0	0	0	0	0	162	1
6273	14964	3852	5283	753	0	0	0	0	0	0	0	0
6274	14966	6077	6043	249	0	0	0	0	0	0	0	0
6275	14967	6078	6077	564	0	0	0	0	0	0	162	1
6276	14968	6077	6045	200	0	0	0	0	0	0	0	0
6277	14969	2965	5740	191	0	0	0	0	0	0	0	0
6278	14977	5945	5737	1168	0	0	0	0	0	0	0	0
6279	14980	3377	2965	99	0	0	0	0	0	0	204	1
6280	14982	5944	5943	24	0	0	0	0	0	0	0	0
6281	14983	5943	4359	31	0	0	0	0	0	0	162	1
6282	14984	5930	6079	271	0	0	0	0	0	0	0	0
6283	14985	5932	5933	37	0	0	0	0	0	0	281	2
6284	14986	6055	6078	559	0	0	0	0	0	0	0	0
6285	14998	5023	5025	43	0	0	0	0	0	0	366	2
6286	14999	6080	6081	269	0	0	0	0	0	0	162	1
6287	15000	6081	4890	880	0	0	0	0	0	0	502	2
6288	15001	4168	4157	616	0	0	0	0	0	0	0	0
6289	15003	5936	5358	125	0	0	0	0	0	0	969	6
6290	15004	5358	6082	163	0	0	0	0	0	0	1939	12
6291	15005	6082	3994	39	0	0	0	0	0	0	162	1
6292	15006	6083	6082	41	0	0	0	0	0	0	808	5
6293	15007	5376	4663	105	0	0	0	0	0	0	1292	8
6294	15008	3996	5376	61	0	0	0	0	0	0	485	3
6295	15009	5362	5878	84	0	0	0	0	0	0	323	2
6296	15011	4926	4179	421	0	0	0	0	0	0	162	1
6297	15012	4175	4927	78	0	0	0	0	0	0	162	1
6298	15013	5002	3966	833	0	0	0	0	0	0	485	3
6299	15014	5212	5975	33	0	0	0	0	0	0	162	1
6300	15015	5972	2848	54	0	0	0	0	0	0	366	2
6301	15016	4067	3433	119	0	0	0	0	0	0	0	0
6302	15017	4270	3514	61	0	0	0	0	0	0	646	4
6303	15018	4928	5351	742	0	0	0	0	0	0	0	0
6304	15020	5878	4663	107	0	0	0	0	0	0	969	6
6305	15021	3601	6084	346	0	0	0	0	0	0	2482	15
6306	15022	4357	6085	91	0	0	0	0	0	0	162	1
6307	15023	3964	4355	363	0	0	0	0	0	0	408	2
6308	15024	6034	6086	57	0	0	0	0	0	0	646	4
6309	15025	4842	6087	214	0	0	0	0	0	0	255	2
6310	15026	6087	4848	822	0	0	0	0	0	0	0	0
6311	15027	4942	5600	227	0	0	0	0	0	0	0	0
6312	15028	3031	6088	26	0	0	0	0	0	0	162	1
6313	15029	6089	6090	32	0	0	0	0	0	0	646	4
6314	15030	6091	6092	108	0	0	0	0	204	1	1250	8
6315	15031	4056	5317	237	0	0	0	0	0	0	527	3
6316	15032	5997	5998	67	0	0	0	0	0	0	808	5
6317	15033	5996	6093	43	0	0	0	0	0	0	689	4
6318	15035	3969	6094	99	0	0	0	0	1122	2	808	5
6319	15036	3968	6095	116	0	0	0	0	0	0	646	4
6320	15037	6096	5901	40	0	0	0	0	0	0	646	4
6321	15039	6097	4784	47	0	0	0	0	0	0	485	3
6322	15040	4063	6098	37	0	0	0	0	0	0	485	3
6323	15041	6015	6099	63	0	0	0	0	0	0	646	4
6324	15042	6014	6100	98	0	0	0	0	119	1	850	5
6325	15044	6101	6027	97	0	0	0	0	0	0	2287	5
6326	15045	6102	6029	80	0	0	0	0	0	0	765	5
6327	15046	4022	6103	53	0	0	0	0	0	0	646	4
6328	15047	6021	4520	409	0	0	0	0	0	0	324	2
6329	15048	6022	6104	60	0	0	0	0	204	1	485	3
6330	15049	4422	6105	114	0	0	0	0	0	0	1386	9
6331	15050	6030	6106	91	0	0	0	0	0	0	323	2
6332	15051	6107	4682	49	0	0	0	0	0	0	646	4
6333	15052	3849	5702	125	0	0	0	0	0	0	162	1
6334	15053	5699	6108	52	0	0	0	0	0	0	0	0
6335	15055	5861	6109	40	0	0	0	0	0	0	162	1
6336	15056	6110	6111	53	0	0	0	0	0	0	646	4
6337	15057	6112	6113	28	0	0	0	0	0	0	323	2
6338	15058	5272	6114	36	0	0	0	0	0	0	324	2
6339	15059	5113	6115	33	0	0	0	0	0	0	323	2
6340	15061	3105	3082	51	0	0	0	0	561	1	0	0
6341	15062	4040	4037	82	0	0	0	0	0	0	910	4
6342	15063	4854	6089	39	0	0	0	0	0	0	0	0
6343	15064	4854	4161	15	0	0	0	0	0	0	162	1
6344	15065	6091	3458	57	0	0	0	0	0	0	485	3
6345	15066	6116	6117	35	0	0	0	0	0	0	527	3
6346	15067	6118	6119	36	0	0	0	0	0	0	527	3
6347	15068	6120	6121	36	0	0	0	0	0	0	485	3
6348	15069	6120	6122	29	0	0	0	0	0	0	485	3
6349	15070	6118	6120	60	0	0	0	0	0	0	400	3
6350	15071	4978	6116	38	0	0	0	0	0	0	323	2
6351	15072	6116	6118	62	0	0	0	0	0	0	527	3
6352	15074	4060	4115	802	0	0	0	0	0	0	0	0
6353	15075	6123	6124	40	0	0	0	0	0	0	323	2
6354	15076	4110	4489	53	0	0	0	0	0	0	162	1
6355	15077	4489	6123	46	0	0	0	0	655	1	485	3
6356	15078	6000	5009	28	0	0	0	0	0	0	0	0
6357	15079	6000	5996	104	0	0	0	0	0	0	1131	7
6358	15080	3364	3366	115	0	0	0	0	0	0	3434	8
6359	15081	3366	3578	68	0	0	0	0	0	0	162	1
6360	15083	5389	4094	95	0	0	0	0	0	0	0	0
6361	15084	4094	6125	139	0	0	0	0	0	0	3273	5
6362	15085	4093	5008	180	0	0	0	0	0	0	298	2
6363	15086	6126	6127	31	0	0	0	0	0	0	366	2
6364	15087	5072	6126	119	0	0	0	0	0	0	969	6
6365	15088	6126	3914	142	0	0	0	0	0	0	808	5
6366	15089	6128	5441	19	0	0	0	0	0	0	0	0
6367	15090	5072	6128	96	0	0	0	0	0	0	986	5
6368	15091	6128	5075	323	0	0	0	0	0	0	323	2
6369	15092	5856	5909	55	0	0	0	0	0	0	689	4
6370	15093	5911	6129	53	0	0	0	0	0	0	323	2
6371	15094	5911	6130	58	0	0	0	0	0	0	808	5
6372	15095	4024	5654	178	0	0	0	0	0	0	825	4
6373	15096	3811	4784	49	0	0	0	0	0	0	162	1
6374	15097	3972	6131	15	0	0	0	0	0	0	162	1
6375	15098	4022	5013	36	0	0	0	0	0	0	162	1
6376	15099	5703	3951	181	0	0	0	0	0	0	0	0
6377	15100	4028	3974	60	0	0	0	0	0	0	0	0
6378	15101	3974	3976	72	0	0	0	0	0	0	162	1
6379	15102	3598	5165	125	0	0	0	0	0	0	0	0
6380	15103	4206	3635	31	0	0	0	0	0	0	0	0
6381	15104	5041	4686	31	0	0	0	0	0	0	0	0
6382	15105	5041	6132	58	0	0	0	0	0	0	485	3
6383	15106	3976	5699	182	0	0	0	0	0	0	162	1
6384	15107	6108	6133	50	0	0	0	0	0	0	323	2
6385	15108	5248	6112	42	0	0	0	0	0	0	323	2
6386	15109	6112	5250	29	0	0	0	0	0	0	162	1
6387	15110	5272	6134	36	0	0	0	0	0	0	162	1
6388	15111	6135	6134	31	0	0	0	0	119	1	323	2
6389	15112	6134	4779	29	0	0	0	0	0	0	0	0
6390	15113	6136	6137	27	0	0	0	0	0	0	324	2
6391	15114	6138	6139	28	0	0	0	0	0	0	485	3
6392	15115	5257	6136	42	0	0	0	0	0	0	324	2
6393	15116	6136	6138	35	0	0	0	0	0	0	162	1
6394	15117	6140	6141	38	0	0	0	0	0	0	562	4
6395	15118	6142	6143	36	0	0	0	0	0	0	646	4
6396	15119	6140	6143	57	0	0	0	0	0	0	323	2
6397	15120	6143	6144	56	0	0	0	0	0	0	162	1
6398	15121	6145	6144	37	0	0	0	0	0	0	646	4
6399	15122	6144	5255	59	0	0	0	0	0	0	323	2
6400	15123	6110	5261	70	0	0	0	0	0	0	647	4
6401	15124	5860	6146	36	0	0	0	0	0	0	323	2
6402	15125	2813	4754	114	0	0	0	0	0	0	323	2
6403	15126	6028	5230	25	0	0	0	0	0	0	162	1
6404	15127	6147	6148	52	0	0	0	0	0	0	527	3
6405	15128	6031	6147	42	0	0	0	0	0	0	485	3
6406	15129	6025	4417	25	0	0	0	0	0	0	0	0
6407	15130	4417	6027	15	0	0	0	0	0	0	162	1
6408	15131	3935	6149	12	0	0	0	0	0	0	0	0
6409	15132	6149	6150	69	0	0	0	0	0	0	1284	3
6410	15135	4374	4789	467	0	0	0	0	162	1	834	6
6411	15136	5748	4464	243	0	0	0	0	204	1	1454	9
6412	15137	3980	6151	121	0	0	0	0	0	0	213	2
6413	15138	6151	5215	49	0	0	0	0	0	0	162	1
6414	15139	6151	6152	63	0	0	0	0	0	0	442	3
6415	15140	4945	4603	38	0	0	0	0	0	0	255	2
6416	15141	4343	5492	175	0	0	0	0	0	0	0	0
